"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
北投區,中心里,2185,2480170,1135,670,359,1291,2271.24,200.09
北投區,智仁里,1957,1725422,882,642,386,1131,849.98,96.41
北投區,吉利里,2255,2493529,1106,737,401,1402,1558.74,140.96
北投區,尊賢里,1533,1544826,1008,682,382,1236,1274.63,126.49
北投區,東華里,1456,1551814,1066,674,377,1370,1251.37,117.41
北投區,吉慶里,1717,1826279,1064,757,411,1376,1116.21,104.94
北投區,中庸里,1408,1239604,880,598,348,1121,923.89,104.94
北投區,秀山里,1014,875861,864,595,361,1100,852.25,98.67
北投區,建民里,1445,1827849,1265,715,389,1429,2155.31,170.39
北投區,榮光里,2317,2403444,1037,705,389,1272,1450.67,139.85
北投區,裕民里,2724,3753303,1378,752,402,1477,3024.83,219.53
北投區,振華里,2710,3137959,1158,739,404,1402,1524.88,131.69
北投區,榮華里,2783,5120272,1840,821,428,1618,11876.00,645.49
北投區,豐年里,1404,1173066,836,612,352,1106,778.33,93.16
北投區,林泉里,1060,1156752,1091,634,359,1185,4328.83,396.68
北投區,永明里,1589,1931945,1216,773,446,1519,1620.03,133.25
北投區,文林里,1496,1750339,1170,714,406,1419,1772.47,151.49
北投區,大屯里,348,587425,1688,590,370,1127,7363.53,436.23
北投區,湖田里,265,312558,1179,583,326,1037,2948.64,250.00
信義區,松友里,2336,2422720,1037,709,399,1281,1352.75,130.43
信義區,六藝里,1199,1158225,966,688,381,1239,946.01,97.93
信義區,中興里,1288,1618793,1257,753,355,1476,1899.33,151.12
信義區,永吉里,1014,808638,797,583,345,963,893.53,112.05
信義區,敦厚里,1947,2238647,1150,747,393,1401,1601.01,139.24
信義區,大道里,2188,2278407,1041,698,404,1269,1215.77,116.75
信義區,安康里,3887,16148314,4154,994,470,2180,39750.51,956.82
信義區,嘉興里,1191,1258970,1057,648,373,1198,2337.27,221.11
信義區,五全里,1784,1973740,1106,657,376,1232,2998.80,271.05
信義區,新仁里,1292,1846316,1429,880,420,1607,4480.53,313.53
信義區,正和里,1708,2728171,1597,775,392,1649,7188.64,450.05
信義區,惠安里,2191,2207203,1007,701,396,1267,1067.76,105.99
信義區,三犁里,1940,5265770,2714,791,422,1643,12201.37,449.52
信義區,六合里,2487,5009166,2014,764,410,1543,21596.80,1072.26
信義區,泰和里,2630,2634334,1002,653,382,1152,1944.88,194.17
信義區,西村里,1676,1791779,1069,726,375,1388,1201.80,112.41
信義區,興隆里,1002,9101653,9083,806,368,1895,206062.57,2268.54
信義區,景新里,1856,6024278,3246,838,433,1745,19072.84,587.61
信義區,景聯里,1678,1930003,1150,737,397,1393,1477.27,128.44
信義區,景勤里,1343,1340559,998,704,402,1268,997.14,99.90
信義區,黎順里,1462,1616041,1105,697,410,1340,1370.19,123.96
信義區,黎平里,2567,2770012,1079,725,397,1349,1208.73,112.01
信義區,黎忠里,1629,1612057,990,696,404,1205,1031.13,104.20
信義區,松隆里,689,571100,829,593,328,1066,801.21,96.66
信義區,中坡里,1557,1525213,980,627,367,1162,2307.90,235.60
信義區,永春里,1626,1483499,912,650,388,1125,924.50,101.33
信義區,富臺里,1570,1869051,1190,769,409,1457,1588.99,133.47
信義區,長春里,1298,1136933,876,609,353,1081,896.90,102.40
信義區,五常里,1313,1452427,1106,689,372,1245,2247.57,203.18
信義區,四維里,1883,2090465,1110,671,382,1280,2033.68,183.19
信義區,雅祥里,1713,1909650,1115,700,377,1271,1995.07,178.96
信義區,興雅里,2101,2347453,1117,738,378,1395,1393.38,124.71
信義區,廣居里,2826,3690262,1306,815,412,1591,2031.39,155.56
信義區,中行里,2615,2407578,921,659,387,1179,951.93,103.39
信義區,四育里,1903,1828491,961,687,399,1261,917.24,95.46
信義區,國業里,2582,3218973,1247,795,419,1517,2286.99,183.44
信義區,松光里,1753,1871617,1068,727,413,1317,1212.63,113.58
信義區,大仁里,1328,1174131,884,656,354,1161,874.37,98.90
信義區,雙和里,2487,2680845,1078,739,399,1337,1266.74,117.51
信義區,黎安里,465,370191,796,550,347,964,909.52,114.25
信義區,三張里,3139,4508606,1436,702,374,1356,6413.88,446.55
